family,file_read,file_created,regkey_written,regkey_read,apistats,command_line,directory_enumerated,dll_loaded,tree_command_line,arguments,urls,proc_pid
E,0,0,0,48,16,0,0,8,1,0,0,0
E,58,26,21,3855,353,2,260,81,3,63,390,3
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,626,81,8,143,61,0,41,17,2,112,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
G,3,5,2,266,174,0,4,49,2,70,0,1
G,0,0,0,9,37,0,0,13,2,3,0,0
E,1375,147,7,39,73,0,74,28,2,213,0,0
E,53,27,23,2756,378,7,247,101,3,60,346,3
G,0,0,0,0,0,0,0,0,0,0,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
E,241,53,8,142,61,0,27,17,2,104,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,2,1,2,95,142,4,29,13,2,8,0,1
E,2,5,2,53,56,1,5,7,2,24,3,2
G,0,0,0,2,16,0,0,1,2,1,0,1
G,5,9,1,265,189,2,4,70,2,59,0,0
E,1424,57,2,212,154,1,809,32,2,213,3,2
E,4,158,7,59,86,0,79,32,2,188,0,0
E,2,1,3,61,126,4,14,12,2,8,12,4
G,14,10,0,2288,68,0,1,36,2,5,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
E,5533,5388,1,43,72,0,1775,14,2,128,0,0
E,62,38,20,4119,347,2,232,80,3,113,0,1
E,1643,511,9,644,267,6,541,21,2,218,0,3
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4,354,7,52,85,0,177,32,2,181,0,0
E,633,1753,13,2996,292,5,1208,40,3,172,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,5,54,2,0,13,2,91,0,2
G,0,0,0,13,19,0,5,1,2,3,0,0
E,4,308,7,59,86,0,154,32,2,189,0,0
G,26,834,2,2509,184,2,28,42,2,57,0,0
G,15,10,0,2841,56,0,2,16,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2241,3390,26,1059,859,15,1257,51,3,278,59,20
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,1,16,0,0,1,2,1,0,1
L,0,0,0,6,19,0,0,1,2,2,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
G,15,10,0,2288,66,0,2,26,2,3,0,0
G,9,19,2,65,104,1,7,22,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
E,4420,237,11,1283,195,1,273,108,2,223,0,0
E,2869,140,0,25,64,0,152,16,2,116,0,0
L,0,1,1,31,120,5,9,15,3,24,0,0
E,864,23,2,212,154,1,809,32,2,187,3,2
E,0,0,0,50,66,2,0,10,2,72,2,3
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1,0,0,27,46,0,10,1,1,9,23,1
E,12,0,4,3073,60,1,4,27,1,13,0,0
E,1099,131,8,143,61,0,66,17,2,124,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
E,2809,697,9,644,267,6,730,21,2,222,0,3
E,0,0,3,190,295,6,40,46,3,6,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
G,15,10,0,2948,57,0,2,16,2,4,0,0
E,4551,348,0,42,68,0,174,17,2,239,0,0
G,0,0,0,7,41,0,0,11,2,3,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
L,6,1,7,265,216,5,2180,36,2,143,0,4
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,15,10,0,2841,56,0,2,16,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,20,19,0,2231,124,1,3,33,2,3,0,0
E,1,0,0,29,39,0,0,16,2,74,0,0
E,53,26,20,3811,347,2,260,81,3,58,392,3
G,0,0,0,19,15,0,5,1,2,3,0,0
G,2,7,2,108,56,0,5,20,2,2,0,0
L,0,1,1,36,135,5,9,15,4,27,0,0
G,21,857,39,446,369,4,39,63,3,98,55,2
G,5,9,1,265,188,2,4,70,2,59,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
E,2857,373,1,25,225,6,382,6,2,200,19,8
E,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,7,38,0,0,11,2,3,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,2,1,3,61,133,4,14,12,2,9,14,5
G,0,0,0,4,24,0,0,3,2,1,0,0
E,1772,275,1,25,225,6,284,6,2,230,19,8
G,0,0,0,0,0,0,0,0,0,0,0,0
G,5,9,1,264,189,2,4,70,2,59,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,20,19,0,2231,124,1,3,33,2,3,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,31,132,5,9,15,4,57,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
E,0,0,0,50,66,2,0,10,2,47,3,4
G,2,2,2,67,46,0,4,16,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
G,0,0,0,1,10,0,0,0,2,0,2,1
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,57,28,28,2806,320,6,241,101,3,53,0,1
G,15,10,0,2841,56,0,2,16,2,4,0,0
E,0,0,3,190,295,6,40,46,3,6,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
E,1,3,6,104,196,2,3,24,2,29,3,1
G,0,0,0,1,7,0,0,0,2,0,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
E,2338,245,7,39,73,0,123,28,2,253,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,1,0,0,27,46,0,10,1,1,55,26,1
G,0,0,0,0,6,0,0,0,1,0,0,0
G,15,5,0,2955,58,0,1,17,2,0,0,0
E,634,1679,13,3065,398,9,1134,50,3,185,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
E,4412,237,8,1195,170,1,273,97,2,227,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
E,1519,503,9,644,268,6,531,21,2,221,0,3
G,8,6,0,764,119,1,15,55,4,35,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1029,974,1,45,133,3,978,27,2,213,0,0
G,8,6,0,760,90,1,15,49,3,35,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,5,9,1,264,188,2,4,70,2,60,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2941,1004,19,3363,1105,10,1060,90,3,377,0,3
E,1,3,6,104,196,2,3,24,2,29,3,1
E,2055,229,6,39,73,0,115,28,2,213,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,0,5,0,4,28,1,0,12,2,0,0,0
L,5,1,3,121,204,8,1133,14,2,163,10,6
E,52,28,23,2797,381,7,247,104,3,58,350,3
L,5,1,3,121,200,7,1133,14,2,141,10,4
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,4535,348,0,42,68,0,174,17,2,211,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
E,0,0,0,5,54,2,0,13,2,51,0,2
E,3527,221,8,1175,157,1,181,84,2,220,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
E,3013,3078,1,52,128,3,1179,19,2,106,10,3
G,0,5,0,4,28,1,0,12,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,3,14,0,0,2,2,0,0,0
E,2,1,2,95,142,4,29,13,2,8,0,1
E,2165,2140,2,43,91,0,451,8,2,5,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,9,37,0,0,13,2,3,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
G,16,10,0,2289,67,0,6,26,2,3,0,0
E,1219,123,7,39,73,0,62,28,2,214,0,0
G,26,834,2,2509,184,2,28,42,2,57,0,0
G,0,0,0,13,19,0,5,1,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,0,0,0,1,12,0,0,1,2,0,0,0
E,544,212,1,25,225,6,220,6,2,204,19,8
E,0,0,0,0,8,0,0,0,2,2,0,1
E,801,87,6,39,73,0,44,28,2,207,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,0,1,0,88,30,1,0,8,1,11,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,5,1,3,121,200,7,1133,14,2,141,10,4
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,9292,802,7,146,73,2,802,19,2,112,0,0
E,1419,1351,1,45,133,3,1019,27,2,220,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1263,70,0,26,65,0,81,16,2,120,0,0
L,0,1,1,36,132,5,9,15,4,35,0,0
E,0,0,0,5,54,2,0,13,2,48,0,2
L,0,1,0,66,28,1,0,7,1,5,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
L,5,1,3,121,200,7,1133,14,2,141,10,4
E,3190,3254,1,52,128,3,1179,19,2,217,10,3
G,0,0,0,0,0,0,0,0,1,0,0,0
E,3159,170,0,28,62,0,178,10,2,159,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
G,2,2,2,67,46,0,4,16,2,1,0,0
E,276,55,8,142,61,0,28,17,2,107,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,0,66,28,1,0,7,1,5,0,0
G,0,0,0,1,10,0,0,0,2,0,2,1
L,0,1,1,31,132,5,9,15,4,50,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2307,2279,2,43,91,0,452,8,2,5,0,0
E,629,1669,13,3081,320,5,1133,46,3,175,0,0
E,51,28,23,2750,335,6,237,102,3,95,0,1
G,0,0,0,19,15,0,5,1,2,3,0,0
E,1596,89,0,28,62,0,97,10,2,197,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
E,0,0,0,0,8,0,0,0,2,2,0,1
E,2291,212,0,49,52,0,216,7,2,153,0,0
E,4838,4671,1,45,133,3,1952,27,2,218,0,0
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,15,10,0,2841,56,0,2,16,2,4,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,638,1773,141,3807,824,16,1255,68,3,313,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,0,1,1,36,145,5,9,15,5,56,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,7,38,0,0,11,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,456,39,0,7,54,0,47,9,2,52,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
L,0,1,1,25,123,5,13,14,4,25,8,4
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
E,4,3,33,169,211,4,35,23,3,7,26,4
G,0,0,0,0,0,0,0,0,0,0,0,0
E,221,36,0,7,54,0,44,9,2,46,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,66,38,20,3808,343,2,231,83,3,79,68,3
E,0,0,0,48,15,0,0,8,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,21,19,0,2232,128,1,7,33,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,15,10,0,2948,57,0,2,16,2,4,0,0
G,0,0,0,1,23,0,0,2,2,4,0,0
E,0,0,0,48,16,0,0,8,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,2,16,0,0,1,2,1,0,1
G,0,0,0,9,37,0,0,13,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,0,0,0,11,38,0,5,0,3,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
G,0,0,0,0,0,0,0,0,1,0,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
E,1349,147,8,143,61,0,74,17,2,121,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
E,0,0,0,48,16,0,0,8,1,0,0,0
G,9,19,2,65,107,1,7,22,2,4,0,0
E,0,0,3,190,295,6,40,46,3,6,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
E,1860,80,0,42,68,0,40,17,2,201,0,0
G,9,19,2,65,107,1,7,22,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,234,237,32,196,263,5,247,29,2,11,26,4
L,0,0,0,6,19,0,0,1,2,2,0,0
E,164,632,10,2394,275,5,530,39,3,172,0,0
G,14,10,0,2288,68,0,1,36,2,5,0,0
G,26,834,2,2509,184,2,28,42,2,57,0,0
E,635,1759,13,3048,328,6,1208,48,3,177,0,0
G,15,10,0,2854,61,0,1,28,2,4,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
E,0,0,0,3,13,0,0,2,2,0,0,0
G,9,19,2,65,104,1,7,22,2,4,0,0
L,17,1,7,2291,221,6,12,38,2,46,2,5
G,8,9,0,168,190,2,1,44,2,45,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
L,6,1,7,266,217,5,1571,37,2,143,0,4
E,0,0,0,48,16,0,0,8,1,0,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
E,0,0,0,0,0,0,0,0,0,0,0,0
E,3883,417,7,127,68,2,201,15,2,135,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,2,2,2,67,46,0,4,16,2,1,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,8,34,49,0,0,10,2,107,0,0
E,1,0,0,27,46,0,10,1,1,20,30,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,18,9,0,2351,71,0,5,34,2,84,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,9,742,7,52,86,0,394,32,2,180,0,0
G,9,19,2,65,104,1,7,22,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
G,3,10,2,54,62,0,6,12,2,3,0,0
G,2,2,2,67,46,0,4,16,2,1,0,0
G,15,10,0,2841,56,0,2,16,2,4,0,0
L,6,1,7,265,216,5,2083,36,2,143,0,4
E,1980,221,7,39,73,0,111,28,2,212,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
E,1,0,0,27,46,0,11,1,1,13,176,1
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
E,63,24,0,7,54,0,24,9,2,47,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
E,8755,802,7,148,75,2,802,20,2,113,0,0
E,2477,133,0,26,66,0,183,17,2,122,0,0
G,0,0,0,1,10,0,0,0,2,0,2,1
E,1805,611,13,655,267,6,637,21,2,220,0,3
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
L,1,0,0,0,18,0,0,3,2,53,0,0
E,0,0,0,1,16,0,0,1,2,1,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,21,19,0,2232,128,1,7,33,2,3,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
L,6,1,7,265,216,5,2128,36,2,143,0,4
G,25,834,2,2500,182,2,24,42,2,57,0,0
E,2,1,2,60,132,4,14,12,2,8,14,5
G,15,10,0,2288,66,0,2,26,2,3,0,0
E,2,1,2,94,143,4,29,13,2,8,0,1
E,12,0,4,3073,60,1,4,27,1,13,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,5,54,2,0,13,2,47,0,2
G,0,0,0,1,11,0,0,0,2,0,2,1
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,0,5,0,0,0,2,0,0,0
G,3,5,2,269,175,0,4,54,2,70,0,1
E,0,0,0,1,16,0,0,1,2,1,0,1
E,0,0,0,67,20,0,0,3,2,2,0,1
E,1,0,0,29,41,0,0,17,2,71,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,33,15,0,7,54,0,15,9,2,34,0,0
G,3,5,1,266,172,0,4,49,2,98,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,15,10,0,2948,57,0,2,16,2,4,0,0
G,0,0,0,16,16,0,4,1,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,1256,1230,2,43,91,0,403,8,2,5,0,0
E,2,1,3,95,143,4,29,13,2,8,0,1
G,15,10,0,2948,57,0,2,16,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,3056,3092,1,52,128,3,1179,19,2,114,10,3
G,0,0,0,0,0,0,0,0,1,0,0,0
E,2,1,2,60,133,4,14,12,2,9,14,5
E,1,3,6,104,196,2,3,24,2,29,3,1
G,0,0,0,0,5,0,0,0,2,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
L,0,1,0,66,28,1,0,7,1,5,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
E,59,26,21,3913,375,2,263,81,3,65,390,3
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,25,834,2,2500,182,2,24,42,2,57,0,0
E,12,0,4,3073,60,1,4,27,1,13,0,0
G,0,0,0,13,19,0,5,1,2,3,0,0
G,15,10,0,2288,66,0,2,26,2,3,0,0
G,8,9,0,168,190,2,1,44,2,44,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,1,16,0,0,1,2,1,0,1
G,0,0,0,1,23,0,0,2,2,4,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,176,722,8,2493,285,5,617,39,3,172,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
E,0,0,3,19,23,0,0,2,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,18,9,0,2351,71,0,5,34,2,84,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,21,19,0,2232,128,1,7,33,2,3,0,0
E,0,0,0,48,16,0,0,8,1,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
E,0,0,0,54,15,0,0,5,2,2,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
E,0,0,3,19,23,0,0,2,2,1,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2570,245,6,39,73,0,123,28,2,251,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,5,9,1,265,188,2,4,70,2,59,0,0
G,0,0,0,16,16,0,4,1,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,2323,249,8,143,61,0,125,17,2,159,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,3,5,2,266,174,0,4,49,2,63,0,1
G,0,0,0,1,7,0,0,0,2,0,0,0
E,1572,89,0,7,54,0,98,9,2,63,0,0
E,4424,236,8,1271,162,1,262,94,2,222,0,0
E,4351,212,10,828,321,24,316,34,2,199,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
E,8935,802,7,145,73,2,802,19,2,113,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,4,246,7,52,85,0,123,32,2,177,0,0
E,4820,572,0,28,62,0,747,10,2,156,0,0
E,0,0,0,5,54,2,0,13,2,87,0,2
E,59,26,20,3907,367,2,263,82,3,62,390,3
E,0,0,4,214,167,2,0,34,2,24,0,0
E,0,0,0,5,54,2,0,13,2,49,0,2
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
E,1,3,6,104,196,2,3,24,2,29,3,1
E,2,1,3,95,144,4,29,13,2,8,0,1
G,18,9,0,2351,71,0,5,34,2,84,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,14,10,0,2288,68,0,1,36,2,5,0,0
G,15,10,0,2288,66,0,2,26,2,3,0,0
G,2,7,2,108,56,0,5,20,2,2,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
E,3792,176,0,25,64,0,191,16,2,120,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
E,2237,3384,22,1017,747,15,1227,47,3,238,31,14
G,0,0,0,0,0,0,0,0,1,0,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
G,15,5,0,2844,54,0,1,16,2,0,0,0
E,1838,1950,36,244,283,5,293,38,2,17,26,4
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,7,5,36,214,226,4,36,30,3,10,26,4
E,576,69,6,39,73,0,35,28,2,197,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,3246,173,0,28,62,0,181,10,2,156,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,31,132,5,9,15,4,33,0,0
E,0,0,3,14,23,0,0,2,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,1,3,6,104,196,2,3,24,2,29,3,1
G,0,0,0,2,21,0,0,1,2,4,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,2,1,3,61,133,4,14,12,2,9,14,5
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,0,0,0,1,12,0,0,1,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2,1,2,95,143,4,29,13,2,8,0,1
E,50,25,23,2655,254,4,216,88,2,45,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
E,2592,2494,1,45,134,3,1493,27,2,212,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,16,16,0,4,1,2,3,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
E,0,0,0,1,16,0,0,1,2,1,0,1
G,5,9,1,264,188,2,4,70,2,59,0,0
G,9,19,2,65,104,1,7,22,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,1,0,0,27,46,0,10,1,1,16,26,1
G,48,33,4,3068,770,12,29,121,5,353,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
